demandId,sourceId,sinkId,demandVolume,arriveTime
300,4169,4221,70,12
301,669,1126,75,37
302,3665,3532,85,40
303,663,685,85,30
304,3341,3500,60,26
305,2774,2875,60,23
306,77,851,100,33
307,3449,2579,80,11
308,3873,4352,60,38
309,1108,3749,85,34
310,1848,1804,60,19
311,1651,2183,90,40
312,2296,1289,55,37
313,3983,500,60,21
314,2131,3773,75,25
315,1219,4908,65,47
316,3433,3687,85,12
317,3955,1292,70,11
318,2250,1393,50,5
319,4123,1901,95,12
320,2648,3655,100,47
321,1513,1525,95,40
322,2289,2291,80,42
323,1137,830,100,44
324,968,30,95,24
325,2664,3692,60,36
326,4077,4268,50,33
327,4892,4448,50,32
328,3218,2928,100,31
329,80,716,55,35
330,2520,3245,90,7
331,4336,4918,75,35
332,1336,2356,75,36
333,965,1195,60,11
334,1976,3332,85,39
335,2458,1305,65,25
336,2182,4366,80,11
337,2962,2019,75,24
338,903,1127,95,7
339,1452,4400,80,23
340,2177,1731,70,14
341,1536,2098,70,41
342,3979,4709,80,31
343,395,1124,50,41
344,3509,1039,100,33
345,2815,3111,65,34
346,2526,2885,95,15
347,2001,1887,100,38
348,410,693,55,44
349,3938,4385,55,50
350,2624,674,60,34
351,4989,4874,55,8
352,699,352,50,9
353,226,27,90,4
354,3391,3219,55,16
355,832,757,100,34
356,1270,1618,100,43
357,53,868,50,25
358,4461,4084,100,11
359,622,279,50,28
360,2804,1821,65,23
361,536,321,85,10
362,3527,3148,100,19
363,412,827,65,20
364,3189,2541,70,4
365,1539,1360,70,47
366,3162,4047,90,38
367,1578,2035,50,13
368,3269,3128,55,30
369,258,1206,85,13
370,1306,2406,50,31
371,3565,2939,70,21
372,3984,4713,85,10
373,3777,2317,100,49
374,2187,2436,60,32
375,1764,2390,80,43
376,3565,2534,70,17
377,2074,2280,95,6
378,917,722,55,32
379,4729,4464,60,12
380,2567,2952,90,16
381,4805,4001,85,22
382,2126,2128,55,39
383,1248,855,90,46
384,360,54,60,42
385,1086,250,100,42
386,3868,4380,90,50
387,3181,3108,85,2
388,3645,1107,70,35
389,2523,2904,75,40
390,2425,420,75,40
391,1138,35,65,35
392,3642,2772,95,33
393,3786,4334,90,32
394,1128,1023,60,26
395,2952,2785,55,40
396,3302,2973,80,39
397,2908,3739,85,49
398,4468,1513,55,48
399,577,3470,80,35
400,1601,2493,85,46
401,3417,3225,85,24
402,1993,1314,70,48
403,3018,2648,55,7
404,966,562,90,20
405,2415,4021,85,27
406,381,281,60,39
407,482,2178,85,43
408,320,1533,70,38
409,3872,4121,70,41
410,3869,722,85,49
411,3985,3813,95,7
412,2724,2550,80,48
413,4136,2786,55,32
414,4143,4742,55,2
415,4356,4048,60,46
416,3466,2829,85,29
417,458,3312,100,17
418,4354,4134,50,39
419,1097,893,50,9
420,1191,170,100,24
421,972,614,85,16
422,2171,1906,50,20
423,3770,3800,75,11
424,70,355,65,7
425,2042,1578,95,8
426,2662,2641,65,18
427,2256,2216,100,15
428,2381,2468,85,22
429,459,876,85,20
430,500,885,80,33
431,3905,4618,80,26
432,4053,4959,75,21
433,1231,62,60,5
434,1111,715,95,36
435,3268,994,80,26
436,3557,3496,80,20
437,2268,200,75,5
438,3491,3096,85,4
439,972,374,85,14
440,2916,2981,55,34
441,1550,4158,55,21
442,3411,3322,70,48
443,947,342,60,6
444,4986,4247,50,12
445,3526,3196,100,2
446,1068,892,95,49
447,2482,1984,50,42
448,2351,3508,55,27
449,1771,1668,85,20
450,1209,412,70,15
451,2041,2448,80,46
452,4204,4379,55,41
453,1264,1765,65,22
454,759,632,65,35
455,3773,3894,75,34
456,4755,4097,60,20
457,4400,4639,50,29
458,1007,399,90,23
459,4005,3798,90,37
460,4801,3796,95,43
461,3163,2577,65,46
462,3476,2775,90,48
463,536,845,55,45
464,1345,1561,65,23
465,4559,4484,60,18
466,4820,2666,80,13
467,2968,3107,70,30
468,4655,4529,50,13
469,2063,2416,55,45
470,2165,2376,85,30
471,4123,11,50,10
472,3518,4590,75,14
473,2617,3018,90,46
474,811,1226,65,45
475,1237,255,80,48
476,3379,3204,95,33
477,2387,4005,85,39
478,4045,4280,55,3
479,546,888,95,40
480,1658,2389,60,44
481,2611,2810,60,2
482,4898,4542,90,40
483,1664,3972,80,38
484,468,650,75,34
485,396,1241,60,42
486,2667,3114,75,6
487,1387,152,85,47
488,789,1012,70,41
489,2366,4404,55,19
490,2182,1886,75,25
491,3987,685,95,12
492,3697,3479,75,14
493,2520,2507,70,28
494,128,731,50,23
495,542,1293,90,48
496,4617,4595,100,8
497,3958,4839,55,39
498,4344,4474,75,10
499,2184,1715,65,48
500,899,618,80,8
501,396,177,65,33
502,4688,4141,85,22
503,1733,2434,65,21
504,554,633,60,18
505,4507,4733,75,41
506,938,1537,55,11
507,1929,1586,75,17
508,2,2337,80,36
509,3198,3140,75,37
510,3772,587,80,45
511,3839,3954,70,14
512,67,4143,65,9
513,803,402,55,19
514,73,187,75,50
515,1360,1462,95,15
516,2783,3420,95,46
517,837,2577,60,47
518,4145,4893,100,5
519,3732,788,100,33
520,2717,3727,85,5
521,4327,4547,90,14
522,3515,3687,95,25
523,1380,2361,100,19
524,3485,3351,50,29
525,2903,3584,65,22
526,1921,2019,55,26
527,2731,3746,50,41
528,4887,4573,90,21
529,2199,2312,55,42
530,3345,3550,70,25
531,4681,4165,70,37
532,3285,3595,65,5
533,1061,661,65,36
534,4644,4465,80,5
535,4198,4373,80,22
536,4301,4818,75,7
537,676,239,60,36
538,2785,3269,55,10
539,300,1354,55,35
540,1910,2435,70,5
541,3633,4822,85,26
542,1960,1525,80,33
543,2167,1751,65,46
544,2062,3784,95,4
545,3824,4565,70,38
546,165,966,50,30
547,2077,1452,90,13
548,1248,668,70,16
549,1174,4999,65,27
550,1752,1534,55,27
551,4755,4242,50,49
552,3024,2598,80,49
553,4189,3995,65,5
554,1297,1541,60,25
555,2058,496,90,17
556,3946,3717,80,49
557,1747,4209,80,37
558,1104,3310,60,45
559,3395,3700,70,5
560,2036,2130,80,50
561,2441,2465,65,49
562,4961,1286,90,42
563,4020,3289,65,20
564,2278,1423,80,29
565,20,380,55,8
566,4590,44,85,20
567,1397,1836,95,25
568,1760,2048,65,35
569,2456,1696,85,27
570,1123,1211,85,38
571,3695,3405,90,40
572,690,324,85,42
573,3649,3678,80,21
574,2544,3284,70,15
575,461,291,65,7
576,2173,1283,60,22
577,1465,1742,70,33
578,4390,4348,100,25
579,465,2954,80,3
580,3648,2960,90,3
581,1989,3831,50,31
582,1081,1395,95,16
583,2044,1864,100,32
584,506,107,80,12
585,4704,4929,60,20
586,1832,2087,55,21
587,782,57,100,6
588,3883,4047,95,36
589,4388,4717,55,48
590,4744,4119,50,11
591,890,1105,75,3
592,4767,4056,85,36
593,2907,3623,75,14
594,3864,4661,85,15
595,2757,2710,100,17
596,1046,419,75,2
597,1659,2271,60,2
598,3001,3118,80,32
599,675,842,100,11
600,935,460,65,44
601,2173,4400,90,10
602,3605,1266,85,35
603,399,814,55,18
604,551,891,80,40
605,224,2505,80,33
606,7,2596,80,32
607,4098,4560,55,21
608,4044,4671,95,35
609,4469,4017,65,37
610,3183,1789,80,21
611,4073,4232,90,36
612,2880,3016,85,35
613,2806,3167,100,34
614,1191,647,100,43
615,4384,4628,85,47
616,868,3267,65,34
617,811,61,55,11
618,2399,2385,95,19
619,3596,3673,80,25
620,2716,3512,85,28
621,1980,1524,100,4
622,2279,1272,100,10
623,1690,1450,70,39
624,312,716,55,10
625,260,1178,70,28
626,594,332,95,3
627,1111,980,60,25
628,2985,3036,95,44
629,1202,1200,80,36
630,3392,145,55,29
631,1492,1560,80,21
632,4640,377,50,7
633,4791,4726,85,19
634,1579,1735,90,39
635,1874,3139,50,39
636,944,1164,50,9
637,3119,3717,65,3
638,3888,3921,100,13
639,604,525,90,32
640,2646,3245,90,16
641,4278,686,65,12
642,1720,310,100,5
643,773,970,80,43
644,3237,806,100,30
645,262,4635,55,21
646,4800,4471,80,50
647,2617,3371,85,42
648,690,1129,50,14
649,3103,3211,55,10
650,2280,1601,90,28
651,1578,3597,95,7
652,226,866,100,17
653,4974,3475,60,9
654,3575,3005,70,33
655,3731,3159,75,12
656,2723,2949,75,13
657,4471,4940,90,21
658,1708,1774,65,47
659,1675,2373,90,29
660,3979,4564,65,13
661,4650,4456,60,12
662,2487,1623,55,32
663,4583,4814,50,44
664,1926,2211,75,5
665,4481,3900,85,23
666,3071,3357,85,48
667,4615,4060,90,2
668,3776,4638,70,32
669,3709,3065,95,43
670,4772,1527,95,19
671,3497,3299,55,12
672,4391,3888,80,19
673,3583,3713,60,37
674,1680,4910,90,30
675,3888,639,95,30
676,4497,1184,50,25
677,4766,3905,65,11
678,3173,3246,80,34
679,4290,80,80,28
680,3923,3541,85,40
681,2030,1767,50,9
682,3242,1527,80,35
683,2081,4953,80,46
684,1371,1917,55,36
685,1495,2295,55,47
686,2954,2766,70,31
687,824,157,80,10
688,3673,3657,60,12
689,3207,2834,55,18
690,1060,23,85,45
691,3507,2605,55,8
692,4895,4834,95,24
693,1260,1538,60,28
694,3801,1958,80,24
695,1727,2051,65,14
696,836,4051,50,27
697,2158,1425,85,30
698,1752,4002,65,41
699,4869,4684,75,20
700,3402,1010,70,32
701,3604,3586,75,24
702,851,1040,80,35
703,572,443,100,10
704,277,946,75,18
705,933,950,60,31
706,2236,2348,100,33
707,2888,3480,55,37
708,4078,4303,75,43
709,3527,2666,75,6
710,4422,3868,80,36
711,1171,758,100,31
712,4360,4654,85,4
713,3627,3638,50,6
714,4142,3054,90,19
715,1619,2351,90,19
716,3271,3613,75,29
717,1545,1534,70,42
718,179,3823,90,46
719,2368,1496,50,16
720,440,416,75,27
721,4687,4485,85,49
722,2157,4862,80,9
723,3199,3061,55,24
724,4750,4826,80,20
725,1726,1465,50,22
726,1024,4564,90,33
727,4396,4818,65,21
728,1749,1980,60,12
729,2312,2307,60,24
730,2295,1589,65,36
731,818,1189,80,9
732,3818,2341,100,35
733,1374,3423,55,30
734,435,2136,65,9
735,531,866,70,16
736,4251,4040,50,41
737,706,613,50,48
738,1399,1775,60,5
739,360,373,80,34
740,4665,4138,55,37
741,2748,3682,65,29
742,1904,3963,95,9
743,3533,2614,60,18
744,436,1439,90,41
745,1458,2369,100,31
746,3894,4070,55,44
747,1377,1480,65,50
748,2974,3165,85,15
749,4210,3775,90,36
750,840,655,85,46
751,4137,4815,60,18
752,4443,4882,100,4
753,3358,2898,50,10
754,3209,3091,70,17
755,2964,3385,60,18
756,3365,3538,50,23
757,3035,2518,50,46
758,2698,2173,70,38
759,2410,2145,55,8
760,2435,1631,65,36
761,3345,3485,50,49
762,3058,3354,90,6
763,4139,4038,100,37
764,1302,2160,55,16
765,4664,4267,85,38
766,204,1064,85,45
767,3451,3374,100,11
768,3206,2422,70,42
769,3930,4049,55,30
770,1127,515,70,13
771,4485,4067,60,44
772,2857,4128,80,22
773,4006,4841,70,37
774,596,491,90,23
775,587,650,55,5
776,2028,1373,55,2
777,54,932,60,6
778,4934,4680,100,50
779,1580,1402,55,16
780,846,839,100,14
781,3526,2644,70,4
782,1274,1388,85,34
783,4779,4307,55,18
784,4245,4184,60,29
785,488,649,100,50
786,4496,4687,80,17
787,2377,2259,60,33
788,235,3124,75,38
789,4236,2294,65,18
790,4751,3869,90,32
791,3334,2643,75,25
792,4741,3930,100,17
793,3899,3563,75,44
794,3857,4274,75,41
795,1201,1706,85,36
796,1548,1552,85,42
797,2493,2168,95,39
798,150,436,80,17
799,4060,3837,60,17
800,4853,2115,90,29
801,2639,3383,80,21
802,4545,4687,60,38
803,1868,4970,85,44
804,2366,1736,70,42
805,4404,3752,60,11
806,1279,2378,70,21
807,1326,3961,55,48
808,3980,4468,85,24
809,2250,1358,65,49
810,1858,2286,95,46
811,2022,1330,80,32
812,2170,1799,85,25
813,4560,4644,65,28
814,2417,1872,60,9
815,1170,267,50,11
816,3567,2822,85,16
817,3715,3122,75,37
818,4100,2201,55,5
819,171,1211,85,46
820,4699,4478,95,5
821,4535,4171,60,20
822,147,1231,85,25
823,950,63,80,32
824,4603,642,100,2
825,958,102,85,44
826,4560,3890,85,4
827,1840,1563,60,6
828,877,1189,70,32
829,3614,1781,70,50
830,2833,3452,75,22
831,3397,3209,50,7
832,4944,4023,100,19
833,579,1061,90,42
834,1658,2240,60,15
835,2002,2423,70,44
836,4844,4591,85,50
837,3278,855,95,38
838,824,708,65,9
839,4475,3944,90,19
840,488,664,75,44
841,1114,115,85,22
842,852,819,70,14
843,3368,3491,55,30
844,1465,1635,50,29
845,438,3606,85,37
846,871,504,65,26
847,2262,2335,85,29
848,2115,2449,50,45
849,28,1236,80,38
850,4830,4678,80,35
851,1181,204,85,38
852,1476,885,95,48
853,4864,3836,60,35
854,4128,3959,80,17
855,3467,2566,50,36
856,1927,2292,60,22
857,993,121,65,43
858,671,3248,95,4
859,1114,924,50,24
860,384,3708,70,16
861,2796,2961,55,26
862,3043,2914,100,30
863,3748,2851,50,19
864,1607,1422,50,18
865,2515,1539,95,11
866,1755,1284,60,12
867,490,277,70,5
868,4616,4938,100,29
869,3491,3040,80,47
870,1275,2490,80,3
871,248,63,80,18
872,4894,1000,50,26
873,4735,4831,70,26
874,1656,1845,60,31
875,1747,1969,90,37
876,4800,4359,80,28
877,143,151,65,35
878,408,406,50,2
879,3922,4170,65,14
880,4419,3800,55,14
881,2624,2952,85,25
882,2700,2731,90,46
883,4890,4340,85,34
884,2982,4595,50,31
885,1744,2527,85,26
886,2137,1258,85,30
887,1633,1513,100,24
888,2173,1527,90,17
889,3804,4017,55,15
890,2529,2534,100,45
891,4427,3917,100,7
892,1165,1736,60,39
893,2524,3678,85,34
894,4471,4607,75,23
895,3278,3063,60,38
896,3405,132,80,18
897,456,330,90,44
898,1861,2856,95,43
899,435,1116,65,39
900,1696,1512,90,34
901,1722,1327,100,28
902,340,3178,55,47
903,1310,1515,55,15
904,1191,693,95,24
905,3805,1598,75,19
906,4479,4064,65,20
907,1917,1982,50,22
908,1422,2298,70,44
909,332,4207,100,7
910,496,3579,80,44
911,2974,3511,60,22
912,467,3222,75,47
913,2250,2098,90,5
914,1202,1004,90,6
915,1632,1917,85,46
916,2494,2151,90,27
917,4876,3623,95,33
918,562,300,85,45
919,1993,4555,60,50
920,2629,3134,90,36
921,2560,2709,85,16
922,4899,4383,80,3
923,2994,2914,75,8
924,3962,4804,55,2
925,3598,1828,100,14
926,3343,2955,75,15
927,2367,1938,75,37
928,1355,1351,65,41
929,547,4886,95,22
930,3254,721,60,22
931,4286,4857,90,5
932,278,1498,50,3
933,490,752,95,29
934,2838,2975,65,7
935,3043,2518,90,4
936,844,1179,50,38
937,872,1131,90,48
938,3298,2918,100,27
939,4050,4043,65,14
940,3387,2877,55,27
941,2750,4498,80,24
942,4013,4220,95,16
943,2673,3483,85,15
944,3626,3108,75,5
945,2207,1338,55,4
946,2702,4672,65,35
947,2073,1365,50,2
948,3096,3521,80,8
949,865,1003,95,23
950,322,790,90,50
951,3862,3798,100,32
952,3884,3971,65,2
953,3542,2609,55,40
954,2292,3313,60,21
955,127,1111,100,19
956,583,1076,55,37
957,3294,3174,95,12
958,370,568,65,19
959,1372,4620,90,13
960,512,1140,60,13
961,971,325,70,31
962,2796,2659,55,24
963,4659,4810,100,22
964,2240,4412,55,22
965,4594,4510,55,23
966,4210,4672,100,12
967,3185,3708,90,25
968,165,1069,70,37
969,4019,4329,95,24
970,1086,909,95,35
971,4158,4196,85,48
972,4286,4661,55,7
973,4657,4184,95,28
974,4813,3975,100,40
975,690,456,50,10
976,990,803,55,16
977,2354,1567,90,29
978,630,4953,90,27
979,2872,4321,55,42
980,1543,1823,100,8
981,265,492,90,16
982,585,172,95,21
983,720,1067,95,33
984,3201,2741,75,11
985,2947,3610,85,45
986,2616,1080,55,11
987,3824,1965,95,45
988,1765,1404,50,19
989,2781,3613,60,20
990,2812,3560,50,35
991,2157,1375,60,33
992,4738,3903,70,26
993,4562,4347,55,41
994,3969,4760,90,9
995,270,1890,80,21
996,1829,1393,70,16
997,3914,1466,65,42
998,748,334,85,14
999,3778,3800,50,40
1000,3998,4736,50,4
1001,1154,1102,95,4
1002,321,911,80,13
1003,2903,2687,95,40
1004,190,1245,55,48
1005,4718,1071,65,40
1006,2074,2686,50,18
1007,2116,2388,55,2
1008,4309,4541,100,19
1009,2537,3083,50,26
1010,4928,4543,65,15
1011,4078,4811,55,19
1012,4750,4384,85,27
1013,1083,963,85,14
1014,842,1729,50,5
1015,2892,2741,95,8
1016,189,290,80,20
1017,3857,4645,80,6
1018,3156,3135,95,48
1019,2420,2411,55,22
1020,3744,3934,90,46
1021,430,463,75,15
1022,146,4802,50,35
1023,330,948,95,28
1024,878,528,85,18
1025,1224,430,80,17
1026,3486,3402,55,49
1027,596,26,95,20
1028,2053,1296,75,11
1029,2817,3643,100,46
1030,3501,3076,65,48
1031,2719,3408,80,10
1032,3095,2654,55,40
1033,1898,2358,50,14
1034,1970,1954,80,6
1035,2192,1672,80,23
1036,786,206,70,16
1037,579,428,90,20
1038,109,22,70,9
1039,6,646,100,10
1040,3446,826,80,16
1041,539,1054,60,43
1042,3982,4639,100,28
1043,4245,4212,60,16
1044,117,1230,85,42
1045,221,239,80,15
1046,1490,2033,70,22
1047,1176,1048,95,26
1048,2896,4817,60,29
1049,1777,4551,65,25
1050,3982,3779,100,47
1051,453,480,100,15
1052,1553,1680,75,10
1053,1625,1741,100,12
1054,4399,4418,85,46
1055,2203,1327,85,18
1056,1900,1308,90,4
1057,4061,3845,85,29
1058,4488,4654,80,28
1059,4703,4870,50,38
1060,4139,21,80,22
1061,3530,2932,70,24
1062,1254,1331,100,38
1063,4186,4017,60,42
1064,4791,4904,100,22
1065,4475,4650,70,20
1066,2071,2204,95,23
1067,135,4912,55,30
1068,4484,3767,80,21
1069,612,115,60,21
1070,181,725,95,17
1071,13,2522,60,32
1072,2010,1640,65,37
1073,3637,3101,70,36
1074,3173,3315,90,32
1075,905,1067,80,6
1076,4549,3808,50,5
1077,1633,1986,100,22
1078,788,1222,95,18
1079,2000,1557,90,11
1080,4965,4140,85,4
1081,3856,4284,80,40
1082,1922,2423,50,37
1083,15,2642,85,43
1084,2425,1891,55,15
1085,1043,596,55,49
1086,1823,1880,95,31
1087,3137,4230,60,34
1088,1896,2461,75,34
1089,323,320,50,11
1090,2792,3697,50,35
1091,2277,1579,60,5
1092,892,316,100,44
1093,2778,2702,80,20
1094,937,459,80,3
1095,157,415,60,35
1096,3446,2547,90,45
1097,3088,2674,100,14
1098,1555,1822,80,35
1099,376,695,75,33
1100,3168,3409,90,28
1101,2491,2251,50,48
1102,3766,4864,55,24
1103,278,806,90,2
1104,3702,2725,70,17
1105,1899,1696,95,15
1106,3720,3153,95,36
1107,953,332,90,45
1108,4257,892,55,43
1109,2222,1647,90,29
1110,198,707,95,28
1111,2240,4162,85,23
1112,252,1089,50,21
1113,4844,4938,70,28
1114,3677,1457,70,42
1115,3093,2603,65,47
1116,344,701,50,33
1117,4414,2200,85,13
1118,434,46,50,31
1119,475,928,100,34
1120,1959,1868,50,50
1121,2977,2912,60,36
1122,2501,2697,60,46
1123,4863,4490,85,49
1124,3815,4219,65,38
1125,1099,780,90,4
1126,2646,2544,95,41
1127,592,821,90,49
1128,1155,422,90,50
1129,1296,2052,100,38
1130,350,3149,75,16
1131,988,4983,85,31
1132,3793,3113,70,30
1133,24,820,80,41
1134,2591,2656,65,3
1135,3910,3453,70,47
1136,1230,365,75,6
1137,2088,1286,50,47
1138,3493,2537,75,36
1139,860,888,65,33
1140,3510,3279,90,21
1141,1672,4933,95,34
1142,1446,327,80,4
1143,3714,3532,50,25
1144,2306,1225,70,10
1145,226,885,75,6
1146,3311,1246,90,34
1147,1001,1280,80,43
1148,1109,577,90,41
1149,2961,2750,50,45
1150,285,933,75,24
1151,2404,1750,50,33
1152,722,4319,85,34
1153,3606,2549,90,18
1154,1184,648,65,39
1155,4435,4775,95,25
1156,4670,322,100,50
1157,1640,1700,100,3
1158,304,103,95,8
1159,1908,440,90,7
1160,3190,2832,70,41
1161,1763,2424,90,44
1162,3416,3153,65,23
1163,2022,3926,50,12
1164,1494,1075,80,24
1165,655,89,60,35
1166,3154,2635,85,38
1167,4104,4998,50,22
1168,4346,4771,95,30
1169,973,42,65,2
1170,3274,2858,100,46
1171,3177,2780,85,49
1172,2814,2726,85,33
1173,1197,731,90,9
1174,3662,3124,50,36
1175,514,661,90,8
1176,891,660,65,4
1177,4828,4051,75,30
1178,2615,3528,75,19
1179,4576,3902,55,3
1180,118,3778,50,14
1181,28,852,55,28
1182,314,67,95,40
1183,758,3385,80,11
1184,4131,2736,55,48
1185,4503,1573,65,38
1186,3117,3228,60,14
1187,890,4412,90,9
