linkId,sourceId,sinkId,keyRate,proDelay,bandwidth,weight,faultTime,is_cross_subdomain,src_subdomain,src_isGateway,dst_subdomain,dst_isGateway
115,529,654,2.8,5,10.0,1.91,-1,0,0,0,0,0
116,624,891,2.5,3,10.0,1.9,-1,0,0,0,0,0
117,393,995,4.5,3,9.0,1.35,-1,0,0,0,0,0
118,355,474,3.9,0,10.0,1.33,-1,0,0,0,0,0
119,1011,1044,2.7,0,8.0,1.79,-1,0,0,0,0,0
120,741,1183,3.8,0,8.0,1.46,-1,0,0,0,0,0
121,818,878,2.3,1,9.0,1.91,-1,0,0,0,0,0
122,422,649,3.9,0,10.0,1.33,-1,0,0,0,0,0
123,45,433,3.5,5,8.0,1.8,-1,0,0,0,0,0
124,205,422,3.5,1,10.0,1.5,-1,0,0,0,0,0
125,187,1011,4.3,0,9.0,1.26,-1,0,0,1,0,0
126,247,1062,4.0,4,9.0,1.55,-1,0,0,0,0,0
127,130,248,2.4,1,8.0,1.93,-1,0,0,0,0,0
128,135,326,2.7,1,9.0,1.79,-1,0,0,1,0,0
129,445,488,3.8,0,10.0,1.36,-1,0,0,1,0,0
130,410,1204,3.7,3,8.0,1.64,-1,0,0,0,0,0
131,76,806,4.7,0,9.0,1.14,-1,0,0,0,0,0
132,406,681,3.9,0,8.0,1.43,-1,0,0,0,0,0
133,636,1143,4.4,1,9.0,1.28,-1,0,0,1,0,0
134,320,385,4.0,3,8.0,1.55,-1,0,0,0,0,0
135,53,270,2.8,4,9.0,1.91,-1,0,0,0,0,0
136,232,272,3.1,3,10.0,1.72,-1,0,0,1,0,0
137,476,898,3.9,0,10.0,1.33,-1,0,0,0,0,0
138,733,1197,4.4,3,10.0,1.33,-1,0,0,0,0,0
139,823,1127,2.3,5,9.0,2.11,-1,0,0,0,0,0
140,637,671,2.9,5,10.0,1.88,-1,0,0,0,0,0
141,568,837,3.1,3,10.0,1.72,-1,0,0,0,0,0
142,251,901,4.3,3,9.0,1.41,-1,0,0,0,0,1
143,375,442,2.1,3,10.0,2.02,-1,0,0,0,0,0
144,705,842,4.7,1,9.0,1.19,-1,0,0,0,0,0
145,844,1186,3.9,2,9.0,1.48,-1,0,0,0,0,0
146,603,794,2.7,2,10.0,1.79,-1,0,0,0,0,0
147,718,781,2.2,3,10.0,1.99,-1,0,0,0,0,0
148,11,919,3.3,4,10.0,1.71,-1,0,0,0,0,0
149,591,740,4.0,3,9.0,1.5,-1,0,0,0,0,0
150,281,514,4.8,4,8.0,1.36,-1,0,0,0,0,0
151,291,1202,4.0,2,10.0,1.4,-1,0,0,1,0,0
152,483,1143,2.6,2,10.0,1.82,-1,0,0,0,0,0
153,698,1068,4.2,1,10.0,1.29,-1,0,0,0,0,0
154,309,1027,4.8,2,10.0,1.16,-1,0,0,0,0,0
155,78,1094,3.6,3,10.0,1.57,-1,0,0,0,0,0
156,196,1086,2.5,3,9.0,1.95,-1,0,0,0,0,0
157,397,1076,2.6,3,9.0,1.92,-1,0,0,0,0,0
158,346,1030,3.6,1,8.0,1.57,-1,0,0,0,0,0
159,188,1087,2.1,5,9.0,2.17,-1,0,0,0,0,0
160,491,630,3.4,4,9.0,1.73,-1,0,0,1,0,0
161,356,405,2.0,4,10.0,2.1,-1,0,0,0,0,0
162,172,584,2.9,1,10.0,1.68,-1,0,0,0,0,0
163,581,789,3.2,4,10.0,1.74,-1,0,0,0,0,0
164,435,1223,2.7,5,9.0,1.99,-1,0,0,0,0,0
165,383,1033,2.9,5,9.0,1.93,-1,0,0,0,0,0
166,938,1026,5.0,5,9.0,1.3,-1,0,0,0,0,0
167,396,743,4.6,0,9.0,1.17,-1,0,0,0,0,0
168,468,848,2.1,5,9.0,2.17,-1,0,0,0,0,0
169,920,1157,3.0,0,9.0,1.65,-1,0,0,0,0,0
170,216,812,5.0,0,10.0,1.0,-1,0,0,0,0,0
171,268,413,2.5,2,9.0,1.9,-1,0,0,0,0,0
172,883,1211,3.4,5,8.0,1.83,-1,0,0,0,0,0
173,415,877,2.2,1,9.0,1.94,-1,0,0,0,0,1
174,766,811,2.5,4,8.0,2.05,-1,0,0,0,0,0
175,279,1218,3.7,5,9.0,1.69,-1,0,0,0,0,0
176,1005,1093,3.3,5,9.0,1.81,-1,0,0,0,0,0
177,370,582,4.7,4,9.0,1.34,-1,0,0,0,0,0
178,1021,1037,2.8,2,10.0,1.76,-1,0,0,0,0,0
179,639,743,3.9,5,8.0,1.68,-1,0,0,0,0,0
180,281,998,2.7,0,8.0,1.79,-1,0,0,0,0,0
181,322,1036,3.3,2,10.0,1.61,-1,0,0,0,0,1
182,556,974,5.0,0,9.0,1.05,-1,0,0,0,0,0
183,448,1175,2.1,1,10.0,1.92,-1,0,0,0,0,0
184,929,1219,4.1,0,9.0,1.32,-1,0,0,0,0,0
185,528,875,5.0,0,10.0,1.0,-1,0,0,0,0,0
186,445,1106,2.6,4,8.0,2.02,-1,0,0,1,0,0
187,563,1098,2.9,2,8.0,1.83,-1,0,0,1,0,0
188,255,753,4.7,1,9.0,1.19,-1,0,0,0,0,0
189,105,1223,3.8,5,10.0,1.61,-1,0,0,0,0,0
190,375,1047,4.0,1,8.0,1.45,-1,0,0,0,0,0
191,862,1165,4.3,4,9.0,1.46,-1,0,0,0,0,1
192,1077,1090,2.6,5,10.0,1.97,-1,0,0,0,0,0
193,419,824,4.7,0,8.0,1.19,-1,0,0,1,0,0
194,212,531,2.7,2,10.0,1.79,-1,0,0,0,0,0
195,611,765,2.1,1,9.0,1.97,-1,0,0,0,0,0
196,426,985,3.1,3,9.0,1.77,-1,0,0,0,0,0
197,214,311,2.4,3,10.0,1.93,-1,0,0,0,0,0
198,237,1234,3.1,1,10.0,1.62,-1,0,0,0,0,0
199,130,1108,3.0,5,8.0,1.95,-1,0,0,0,0,0
200,344,542,3.6,3,8.0,1.67,-1,0,0,0,0,0
201,238,1055,3.6,4,10.0,1.62,-1,0,0,0,0,0
202,122,843,4.0,2,9.0,1.45,-1,0,0,0,0,0
203,884,937,3.0,0,9.0,1.65,-1,0,0,0,0,0
204,484,1232,3.9,3,8.0,1.58,-1,0,0,0,0,0
205,47,965,4.4,5,8.0,1.53,-1,0,0,0,0,0
206,393,1050,3.8,2,8.0,1.56,-1,0,0,0,0,0
207,852,1106,2.2,5,9.0,2.14,-1,0,0,0,0,0
208,93,263,3.0,2,9.0,1.75,-1,0,0,0,0,0
209,409,765,4.3,1,10.0,1.26,-1,0,0,0,0,0
210,647,822,3.4,0,9.0,1.53,-1,0,0,0,0,0
211,12,82,2.4,1,10.0,1.83,-1,0,0,0,0,0
212,201,1001,4.5,3,9.0,1.35,-1,0,0,0,0,0
213,168,558,2.6,3,9.0,1.92,-1,0,0,0,0,0
214,830,943,3.2,1,8.0,1.69,-1,0,0,1,0,0
215,1155,1228,4.0,3,9.0,1.5,-1,0,0,0,0,0
216,521,1127,4.9,5,10.0,1.28,-1,0,0,0,0,0
217,35,150,4.3,5,8.0,1.56,-1,0,0,0,0,0
218,647,943,4.3,2,8.0,1.41,-1,0,0,0,0,0
219,418,1120,2.5,3,8.0,2.0,-1,0,0,0,0,0
220,332,787,3.5,4,8.0,1.75,-1,0,0,0,0,0
221,218,1210,3.5,5,9.0,1.75,-1,0,0,0,0,0
222,684,717,3.2,0,10.0,1.54,-1,0,0,0,0,0
223,290,561,3.9,0,9.0,1.38,-1,0,0,0,0,0
224,235,625,3.7,0,10.0,1.39,-1,0,0,0,0,0
225,532,1077,4.5,1,8.0,1.3,-1,0,0,0,0,0
226,729,1133,4.4,1,10.0,1.23,-1,0,0,0,0,0
227,425,1136,3.8,0,9.0,1.41,-1,0,0,0,0,0
228,19,448,4.2,0,9.0,1.29,-1,0,0,0,0,0
229,251,956,3.0,5,9.0,1.9,-1,0,0,0,0,0
230,107,682,4.2,4,10.0,1.44,-1,0,0,0,0,0
231,112,797,2.4,1,10.0,1.83,-1,0,0,0,0,0
232,360,633,4.1,3,9.0,1.47,-1,0,0,0,0,0
233,160,279,2.7,0,8.0,1.79,-1,0,0,0,0,0
234,115,802,4.9,1,9.0,1.13,-1,0,0,0,0,0
235,54,792,4.3,4,10.0,1.41,-1,0,0,0,0,0
236,44,104,3.6,0,9.0,1.47,-1,0,0,0,0,0
237,169,513,3.5,0,10.0,1.45,-1,0,0,0,0,0
238,821,1193,2.9,1,8.0,1.78,-1,0,0,0,0,0
239,600,965,2.4,4,8.0,2.08,-1,0,0,0,0,0
240,677,956,3.2,2,8.0,1.74,-1,0,0,1,0,0
241,61,687,4.6,1,10.0,1.17,-1,0,0,0,0,1
242,1086,1124,2.5,5,8.0,2.1,-1,0,0,0,0,0
243,277,985,2.3,2,8.0,2.01,-1,0,0,0,0,0
244,206,287,3.4,2,9.0,1.63,-1,0,0,0,0,0
245,49,569,3.1,1,10.0,1.62,-1,0,0,0,0,0
246,367,1144,3.8,0,10.0,1.36,-1,0,0,0,0,0
247,278,806,3.0,4,8.0,1.9,-1,0,0,0,0,0
248,369,924,4.2,5,9.0,1.54,-1,0,0,0,0,1
249,484,911,2.6,0,10.0,1.72,-1,0,0,0,0,0
250,405,618,4.6,1,10.0,1.17,-1,0,0,0,0,0
251,503,924,2.9,3,10.0,1.78,-1,0,0,0,0,1
252,410,696,3.1,0,8.0,1.67,-1,0,0,0,0,0
253,868,1022,4.1,1,10.0,1.32,-1,0,0,0,0,0
254,68,703,4.9,3,9.0,1.23,-1,0,0,0,0,0
255,305,387,2.4,5,8.0,2.13,-1,0,0,0,0,0
256,224,1216,3.0,3,8.0,1.85,-1,0,0,0,0,0
257,716,924,4.0,0,10.0,1.3,-1,0,0,0,0,1
258,848,1080,4.8,4,8.0,1.36,-1,0,0,0,0,1
259,366,1040,3.2,2,8.0,1.74,-1,0,0,0,0,0
260,319,1224,4.7,1,8.0,1.24,-1,0,0,0,0,0
261,864,1024,3.5,3,8.0,1.7,-1,0,0,0,0,0
262,322,741,4.1,0,10.0,1.27,-1,0,0,0,0,0
263,575,921,2.2,4,9.0,2.09,-1,0,0,0,0,0
264,681,1088,2.7,4,8.0,1.99,-1,0,0,0,0,0
265,15,1227,2.5,4,10.0,1.95,-1,0,0,0,0,0
266,18,1232,2.7,4,8.0,1.99,-1,0,0,0,0,0
267,1024,1161,4.4,3,8.0,1.43,-1,0,0,0,0,0
268,1151,1202,4.0,3,9.0,1.5,-1,0,0,0,0,0
269,26,598,2.3,0,9.0,1.86,-1,0,0,0,0,1
270,66,1165,2.4,4,10.0,1.98,-1,0,0,0,0,1
271,108,344,3.4,0,9.0,1.53,-1,0,0,0,0,0
272,794,1086,3.9,2,10.0,1.43,-1,0,0,0,0,0
273,218,889,4.2,5,8.0,1.59,-1,0,0,0,0,0
274,331,766,3.1,1,8.0,1.72,-1,0,0,0,0,0
275,56,598,2.8,2,8.0,1.86,-1,0,0,0,0,1
276,185,483,2.0,1,8.0,2.05,-1,0,0,0,0,0
277,162,765,2.4,5,9.0,2.08,-1,0,0,0,0,0
278,729,812,4.2,4,8.0,1.54,-1,0,0,0,0,0
279,813,1220,3.7,4,10.0,1.59,-1,0,0,0,0,0
280,835,979,2.1,1,10.0,1.92,-1,0,0,0,0,0
281,305,750,4.8,5,9.0,1.36,-1,0,0,0,0,1
282,463,1107,4.6,1,10.0,1.17,-1,0,0,0,0,0
283,318,460,2.9,3,9.0,1.83,-1,0,0,0,0,0
284,650,704,4.3,0,8.0,1.31,-1,0,0,0,0,0
285,534,758,3.9,0,9.0,1.38,-1,0,0,0,0,0
286,523,828,2.0,5,8.0,2.25,-1,0,0,0,0,0
287,302,371,2.8,5,10.0,1.91,-1,0,0,0,0,0
288,884,992,3.4,2,9.0,1.63,-1,0,0,0,0,0
289,200,481,3.9,4,10.0,1.53,-1,0,0,0,0,0
290,991,1239,4.2,1,9.0,1.34,-1,0,0,0,0,0
291,823,874,3.6,0,8.0,1.52,-1,0,0,0,0,0
292,963,1113,2.2,1,10.0,1.89,-1,0,0,1,0,0
293,500,1123,4.0,3,8.0,1.55,-1,0,0,0,0,0
294,33,425,2.2,2,8.0,2.04,-1,0,0,0,0,0
295,200,602,2.7,2,9.0,1.84,-1,0,0,0,0,0
296,175,545,2.2,4,9.0,2.09,-1,0,0,0,0,0
297,559,885,2.5,0,8.0,1.85,-1,0,0,0,0,0
298,234,1125,2.7,5,10.0,1.94,-1,0,0,0,0,0
299,803,1016,2.5,1,8.0,1.9,-1,0,0,0,0,0
300,173,849,2.1,4,10.0,2.07,-1,0,0,0,0,0
301,481,965,2.6,5,8.0,2.07,-1,0,0,0,0,0
302,663,713,4.6,5,9.0,1.42,-1,0,0,0,0,0
303,219,736,3.6,5,10.0,1.67,-1,0,0,0,0,0
304,640,729,3.2,3,8.0,1.79,-1,0,0,0,0,0
305,249,844,2.7,4,10.0,1.89,-1,0,0,0,0,0
306,25,843,4.0,0,10.0,1.3,-1,0,0,1,0,0
307,445,611,4.8,3,8.0,1.31,-1,0,0,1,0,0
308,304,672,4.2,4,8.0,1.54,-1,0,0,0,0,0
309,548,1032,3.4,4,10.0,1.68,-1,0,0,0,0,0
310,513,782,4.1,5,9.0,1.57,-1,0,0,0,0,0
311,375,552,3.3,1,8.0,1.66,-1,0,0,0,0,0
312,89,454,2.1,2,8.0,2.07,-1,0,0,1,0,0
313,234,549,2.2,5,10.0,2.09,-1,0,0,0,0,1
314,365,1032,2.3,0,9.0,1.86,-1,0,0,0,0,0
315,60,167,4.7,3,8.0,1.34,-1,0,0,0,0,0
316,1052,1181,3.3,2,10.0,1.61,-1,0,0,0,0,0
317,68,516,3.1,0,10.0,1.57,-1,0,0,0,0,0
318,749,1143,4.0,4,9.0,1.55,-1,0,0,0,0,0
319,854,1196,2.3,1,9.0,1.91,-1,0,0,0,0,0
320,702,839,2.0,2,8.0,2.1,-1,0,0,0,0,0
321,70,562,4.3,4,8.0,1.51,-1,0,0,0,0,0
322,663,847,3.9,5,9.0,1.63,-1,0,0,0,0,0
323,429,680,3.1,2,9.0,1.72,-1,0,0,0,0,0
324,129,388,3.8,1,10.0,1.41,-1,0,0,0,0,0
325,901,1133,3.2,2,9.0,1.69,-1,0,0,1,0,0
326,554,796,4.5,4,8.0,1.45,-1,0,0,0,0,0
327,130,734,3.4,3,8.0,1.73,-1,0,0,0,0,0
328,1040,1184,2.7,3,10.0,1.84,-1,0,0,0,0,0
329,410,522,4.1,0,10.0,1.27,-1,0,0,0,0,0
330,109,567,4.3,4,10.0,1.41,-1,0,0,0,0,0
331,950,1146,3.2,1,9.0,1.64,-1,0,0,0,0,0
332,55,1233,2.7,2,9.0,1.84,-1,0,0,0,0,0
333,829,856,2.3,5,9.0,2.11,-1,0,0,0,0,0
334,466,804,4.3,3,9.0,1.41,-1,0,0,0,0,0
335,435,1225,3.6,0,9.0,1.47,-1,0,0,0,0,0
336,489,1202,3.1,1,9.0,1.67,-1,0,0,0,0,0
337,437,517,2.3,4,10.0,2.01,-1,0,0,0,0,0
338,506,876,3.4,2,8.0,1.68,-1,0,0,1,0,0
339,60,530,2.5,1,8.0,1.9,-1,0,0,0,0,0
340,189,1169,4.1,5,9.0,1.57,-1,0,0,0,0,0
341,288,919,4.0,0,9.0,1.35,-1,0,0,0,0,0
342,175,224,2.9,3,9.0,1.83,-1,0,0,0,0,0
343,1,71,2.5,3,8.0,2.0,-1,0,0,0,0,0
344,4,342,4.2,0,9.0,1.29,-1,0,0,0,0,0
345,97,304,4.9,0,8.0,1.13,-1,0,0,0,0,0
346,612,1164,4.4,3,8.0,1.43,-1,0,0,0,0,0
347,276,397,4.1,1,10.0,1.32,-1,0,0,0,0,0
348,773,974,4.0,2,8.0,1.5,-1,0,0,0,0,0
349,489,1215,2.9,1,8.0,1.78,-1,0,0,0,0,0
350,660,1033,3.8,4,10.0,1.56,-1,0,0,0,0,0
351,1014,1036,3.3,3,9.0,1.71,-1,0,0,0,0,1
352,232,1000,3.4,2,9.0,1.63,-1,0,0,1,0,0
353,933,1047,2.9,4,10.0,1.83,-1,0,0,0,0,0
354,162,941,3.2,4,9.0,1.79,-1,0,0,0,0,0
355,234,1046,4.8,1,9.0,1.16,-1,0,0,0,0,0
356,177,246,3.7,1,8.0,1.54,-1,0,0,0,0,0
357,753,1116,2.1,4,8.0,2.17,-1,0,0,0,0,0
358,81,952,3.5,4,10.0,1.65,-1,0,0,0,0,0
359,394,1183,2.7,5,8.0,2.04,-1,0,0,0,0,0
360,1049,1114,4.1,0,9.0,1.32,-1,0,0,0,0,0
361,430,584,3.7,1,10.0,1.44,-1,0,0,0,0,0
362,500,1057,4.9,5,10.0,1.28,-1,0,0,0,0,0
363,701,818,2.3,5,8.0,2.16,-1,0,0,0,0,0
364,632,947,3.4,0,9.0,1.53,-1,0,0,0,0,0
365,267,297,3.0,1,9.0,1.7,-1,0,0,0,0,0
366,475,1000,2.2,2,8.0,2.04,-1,0,0,0,0,0
367,87,595,3.1,5,8.0,1.92,-1,0,0,0,0,0
368,648,662,3.7,0,10.0,1.39,-1,0,0,0,0,0
369,240,608,3.4,1,10.0,1.53,-1,0,0,0,0,0
370,410,1248,2.5,3,8.0,2.0,-1,0,0,0,0,0
371,205,358,3.6,0,8.0,1.52,-1,0,0,0,0,0
372,432,778,3.6,3,10.0,1.57,-1,0,0,0,0,0
373,990,1042,3.8,3,10.0,1.51,-1,0,0,0,0,0
374,90,1014,2.2,3,9.0,2.04,-1,0,0,0,0,0
375,169,260,4.0,4,10.0,1.5,-1,0,0,0,0,0
376,900,1004,4.2,5,10.0,1.49,-1,0,0,0,0,0
377,275,952,4.0,4,9.0,1.55,-1,0,0,0,0,0
378,94,611,4.7,4,10.0,1.29,-1,0,0,0,0,0
379,622,767,3.3,4,8.0,1.81,-1,0,0,0,0,1
380,238,1070,2.9,1,8.0,1.78,-1,0,0,0,0,1
381,398,1022,3.5,0,9.0,1.5,-1,0,0,0,0,0
382,692,1240,3.6,3,9.0,1.62,-1,0,0,0,0,0
383,93,157,5.0,2,10.0,1.1,-1,0,0,0,0,0
384,958,1130,4.2,4,10.0,1.44,-1,0,0,0,0,0
385,722,1119,3.6,0,8.0,1.52,-1,0,0,0,0,0
386,177,501,3.3,3,8.0,1.76,-1,0,0,0,0,0
387,32,1086,3.9,5,10.0,1.58,-1,0,0,0,0,0
388,346,724,2.9,1,8.0,1.78,-1,0,0,0,0,0
389,948,1058,5.0,1,8.0,1.15,-1,0,0,1,0,0
390,585,1006,2.5,3,9.0,1.95,-1,0,0,0,0,0
391,596,835,4.5,3,8.0,1.4,-1,0,0,0,0,0
392,259,432,4.2,3,8.0,1.49,-1,0,0,0,0,0
393,39,163,3.3,2,10.0,1.61,-1,0,0,0,0,0
394,605,840,3.2,3,10.0,1.69,-1,0,0,0,0,0
395,234,375,3.5,0,10.0,1.45,-1,0,0,0,0,0
396,640,797,4.5,1,10.0,1.2,-1,0,0,0,0,0
397,216,735,4.6,5,10.0,1.37,-1,0,0,0,0,0
398,1071,1249,3.9,4,8.0,1.63,-1,0,0,0,0,0
399,582,792,3.2,1,10.0,1.59,-1,0,0,0,0,0
400,9,1196,2.1,1,10.0,1.92,-1,0,0,0,0,0
401,821,1074,4.5,3,8.0,1.4,-1,0,0,0,0,0
402,848,948,3.3,3,9.0,1.71,-1,0,0,0,0,1
403,34,206,2.6,5,10.0,1.97,-1,0,0,0,0,0
404,97,225,2.5,3,8.0,2.0,-1,0,0,0,0,1
405,24,915,4.4,5,8.0,1.53,-1,0,0,0,0,0
406,709,789,3.3,0,8.0,1.61,-1,0,0,0,0,0
407,299,625,2.2,4,10.0,2.04,-1,0,0,0,0,0
408,683,736,3.0,4,8.0,1.9,-1,0,0,0,0,0
409,795,913,4.3,0,9.0,1.26,-1,0,0,1,0,0
410,41,222,4.1,0,8.0,1.37,-1,0,0,0,0,1
411,478,977,3.4,1,10.0,1.53,-1,0,0,0,0,0
412,712,1144,3.1,2,9.0,1.72,-1,0,0,0,0,0
413,242,1151,3.5,2,10.0,1.55,-1,0,0,0,0,0
